name,Date,AirTemp,CloudOpacity,Dni10,Dni90,DniMoy,Ghi10,Ghi90,GhiMoy
Meteorological_Prevision_Data,2023-11-09 12:10:00.000000+0000,11,26,0,569,161,170,333,258
Meteorological_Prevision_Data,2023-11-09 12:20:00.000000+0000,11,28,0,610,135,152,336,250
Meteorological_Prevision_Data,2023-11-09 12:30:00.000000+0000,11,62,0,13,0,73,185,132
Meteorological_Prevision_Data,2023-11-09 12:40:00.000000+0000,11,57,0,111,0,89,209,145
Meteorological_Prevision_Data,2023-11-09 12:50:00.000000+0000,11,52,0,209,0,105,233,158
Meteorological_Prevision_Data,2023-11-09 13:00:00.000000+0000,11,47,0,308,0,121,258,171
Meteorological_Prevision_Data,2023-11-09 13:10:00.000000+0000,11,55,0,256,0,89,241,140
Meteorological_Prevision_Data,2023-11-09 13:20:00.000000+0000,11,63,0,205,0,58,224,110
Meteorological_Prevision_Data,2023-11-09 13:30:00.000000+0000,11,72,0,154,0,27,208,80
Meteorological_Prevision_Data,2023-11-09 13:40:00.000000+0000,10.67,77,0,112,0,20,172,63
Meteorological_Prevision_Data,2023-11-09 13:50:00.000000+0000,10.33,82,0,71,0,14,137,46
Meteorological_Prevision_Data,2023-11-09 14:00:00.000000+0000,10,88,0,30,0,8,102,29
Meteorological_Prevision_Data,2023-11-09 14:10:00.000000+0000,9.67,85,0,20,0,9,102,31
Meteorological_Prevision_Data,2023-11-09 14:20:00.000000+0000,9.33,83,0,10,0,11,102,34
Meteorological_Prevision_Data,2023-11-09 14:30:00.000000+0000,9,80,0,0,0,19,71,39
Meteorological_Prevision_Data,2023-11-09 14:40:00.000000+0000,9,77,0,0,0,18,70,39
Meteorological_Prevision_Data,2023-11-09 14:50:00.000000+0000,9,74,0,0,0,17,69,40
Meteorological_Prevision_Data,2023-11-09 15:00:00.000000+0000,9,71,0,0,0,17,68,41
Meteorological_Prevision_Data,2023-11-09 15:10:00.000000+0000,8.67,71,0,0,0,14,58,34
Meteorological_Prevision_Data,2023-11-09 15:20:00.000000+0000,8.33,71,0,0,0,12,48,28
Meteorological_Prevision_Data,2023-11-09 15:30:00.000000+0000,8,72,0,0,0,10,38,22
Meteorological_Prevision_Data,2023-11-09 15:40:00.000000+0000,8,59,0,4,0,10,33,20
Meteorological_Prevision_Data,2023-11-09 15:50:00.000000+0000,8,47,0,8,0,10,28,18
Meteorological_Prevision_Data,2023-11-09 16:00:00.000000+0000,8,35,0,13,0,10,23,17
Meteorological_Prevision_Data,2023-11-09 16:10:00.000000+0000,8,40,0,8,0,6,15,11
Meteorological_Prevision_Data,2023-11-09 16:20:00.000000+0000,8,45,0,4,0,3,8,6
Meteorological_Prevision_Data,2023-11-09 16:30:00.000000+0000,8,52,0,0,0,0,1,0
Meteorological_Prevision_Data,2023-11-09 16:40:00.000000+0000,8,52,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 16:50:00.000000+0000,8,52,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 17:00:00.000000+0000,8,52,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 17:10:00.000000+0000,8.33,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 17:20:00.000000+0000,8.67,46,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 17:30:00.000000+0000,9,43,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 17:40:00.000000+0000,9,43,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 17:50:00.000000+0000,9,43,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 18:00:00.000000+0000,9,44,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 18:10:00.000000+0000,9,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 18:20:00.000000+0000,9,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 18:30:00.000000+0000,9,90,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 18:40:00.000000+0000,9,88,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 18:50:00.000000+0000,9,86,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 19:00:00.000000+0000,9,84,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 19:10:00.000000+0000,9,82,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 19:20:00.000000+0000,9,81,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 19:30:00.000000+0000,9,80,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 19:40:00.000000+0000,9,81,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 19:50:00.000000+0000,9,82,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 20:00:00.000000+0000,9,84,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 20:10:00.000000+0000,8.67,85,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 20:20:00.000000+0000,8.33,86,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 20:30:00.000000+0000,8,87,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 20:40:00.000000+0000,8,81,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 20:50:00.000000+0000,8,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 21:00:00.000000+0000,8,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 21:10:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 21:20:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 21:30:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 21:40:00.000000+0000,8,76,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 21:50:00.000000+0000,8,83,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 22:00:00.000000+0000,8,90,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 22:10:00.000000+0000,7.67,88,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 22:20:00.000000+0000,7.33,87,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 22:30:00.000000+0000,7,86,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 22:40:00.000000+0000,7,80,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 22:50:00.000000+0000,7,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 23:00:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 23:10:00.000000+0000,6.67,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 23:20:00.000000+0000,6.33,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 23:30:00.000000+0000,6,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 23:40:00.000000+0000,6.33,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-09 23:50:00.000000+0000,6.67,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 00:00:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 00:10:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 00:20:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 00:30:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 00:40:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 00:50:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 01:00:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 01:10:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 01:20:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 01:30:00.000000+0000,7,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 01:40:00.000000+0000,7.33,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 01:50:00.000000+0000,7.67,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 02:00:00.000000+0000,8,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 02:10:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 02:20:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 02:30:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 02:40:00.000000+0000,7.67,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 02:50:00.000000+0000,7.33,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 03:00:00.000000+0000,7,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 03:10:00.000000+0000,7,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 03:20:00.000000+0000,7,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 03:30:00.000000+0000,7,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 03:40:00.000000+0000,7,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 03:50:00.000000+0000,7,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 04:00:00.000000+0000,7,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 04:10:00.000000+0000,7,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 04:20:00.000000+0000,7,67,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 04:30:00.000000+0000,7,60,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 04:40:00.000000+0000,7,66,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 04:50:00.000000+0000,7,72,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 05:00:00.000000+0000,7,79,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 05:10:00.000000+0000,7,77,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 05:20:00.000000+0000,7,75,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 05:30:00.000000+0000,7,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 05:40:00.000000+0000,7.33,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 05:50:00.000000+0000,7.67,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 06:00:00.000000+0000,8,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 06:10:00.000000+0000,8,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 06:20:00.000000+0000,8,73,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 06:30:00.000000+0000,8,70,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 06:40:00.000000+0000,8,69,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 06:50:00.000000+0000,8,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 07:00:00.000000+0000,8,68,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 07:10:00.000000+0000,8,67,0,0,0,1,3,2
Meteorological_Prevision_Data,2023-11-10 07:20:00.000000+0000,8,67,0,0,0,2,6,4
Meteorological_Prevision_Data,2023-11-10 07:30:00.000000+0000,8,67,0,0,0,4,10,7
Meteorological_Prevision_Data,2023-11-10 07:40:00.000000+0000,8,70,0,0,0,5,13,9
Meteorological_Prevision_Data,2023-11-10 07:50:00.000000+0000,8,73,0,0,0,7,16,12
Meteorological_Prevision_Data,2023-11-10 08:00:00.000000+0000,8,77,0,0,0,9,19,15
Meteorological_Prevision_Data,2023-11-10 08:10:00.000000+0000,8,79,0,0,0,10,23,17
Meteorological_Prevision_Data,2023-11-10 08:20:00.000000+0000,8,81,0,0,0,11,28,19
Meteorological_Prevision_Data,2023-11-10 08:30:00.000000+0000,8,85,0,0,0,11,28,19
Meteorological_Prevision_Data,2023-11-10 08:40:00.000000+0000,8,82,0,0,0,15,42,27
Meteorological_Prevision_Data,2023-11-10 08:50:00.000000+0000,8,79,0,0,0,19,57,35
Meteorological_Prevision_Data,2023-11-10 09:00:00.000000+0000,8,77,0,0,0,24,72,43
Meteorological_Prevision_Data,2023-11-10 09:10:00.000000+0000,8,75,0,0,0,29,79,50
Meteorological_Prevision_Data,2023-11-10 09:20:00.000000+0000,8,73,0,0,0,35,86,58
Meteorological_Prevision_Data,2023-11-10 09:30:00.000000+0000,8,72,0,0,0,41,93,66
Meteorological_Prevision_Data,2023-11-10 09:40:00.000000+0000,8.33,70,0,0,0,42,111,74
Meteorological_Prevision_Data,2023-11-10 09:50:00.000000+0000,8.67,69,0,0,0,44,129,82
Meteorological_Prevision_Data,2023-11-10 10:00:00.000000+0000,9,68,0,0,0,46,148,90
Meteorological_Prevision_Data,2023-11-10 10:10:00.000000+0000,9,69,0,0,0,45,142,90
Meteorological_Prevision_Data,2023-11-10 10:20:00.000000+0000,9,70,0,0,0,44,137,91
Meteorological_Prevision_Data,2023-11-10 10:30:00.000000+0000,9,64,0,0,0,93,131,112
Meteorological_Prevision_Data,2023-11-10 10:40:00.000000+0000,9,67,0,0,0,78,130,103
Meteorological_Prevision_Data,2023-11-10 10:50:00.000000+0000,9,70,0,0,0,64,130,95
Meteorological_Prevision_Data,2023-11-10 11:00:00.000000+0000,9,74,0,0,0,50,130,87
Meteorological_Prevision_Data,2023-11-10 11:10:00.000000+0000,9,77,0,0,0,41,114,76
Meteorological_Prevision_Data,2023-11-10 11:20:00.000000+0000,9,80,0,0,0,33,98,65
Meteorological_Prevision_Data,2023-11-10 11:30:00.000000+0000,9,84,0,0,0,25,83,55
Meteorological_Prevision_Data,2023-11-10 11:40:00.000000+0000,9,85,0,0,0,23,79,50
Meteorological_Prevision_Data,2023-11-10 11:50:00.000000+0000,9,86,0,0,0,22,75,46
Meteorological_Prevision_Data,2023-11-10 12:00:00.000000+0000,9,88,0,0,0,21,71,42
Meteorological_Prevision_Data,2023-11-10 12:10:00.000000+0000,9,86,0,0,0,21,85,48
Meteorological_Prevision_Data,2023-11-10 12:20:00.000000+0000,9,84,0,0,0,22,99,54
Meteorological_Prevision_Data,2023-11-10 12:30:00.000000+0000,9,81,0,0,0,38,79,62
Meteorological_Prevision_Data,2023-11-10 12:40:00.000000+0000,9,82,0,0,0,34,75,58
Meteorological_Prevision_Data,2023-11-10 12:50:00.000000+0000,9,83,0,0,0,30,71,54
Meteorological_Prevision_Data,2023-11-10 13:00:00.000000+0000,9,84,0,0,0,27,68,50
Meteorological_Prevision_Data,2023-11-10 13:10:00.000000+0000,9,84,0,0,0,25,64,47
Meteorological_Prevision_Data,2023-11-10 13:20:00.000000+0000,9,84,0,0,0,24,60,44
Meteorological_Prevision_Data,2023-11-10 13:30:00.000000+0000,9,85,0,0,0,23,56,41
Meteorological_Prevision_Data,2023-11-10 13:40:00.000000+0000,9,84,0,0,0,21,58,41
Meteorological_Prevision_Data,2023-11-10 13:50:00.000000+0000,9,83,0,0,0,19,60,42
Meteorological_Prevision_Data,2023-11-10 14:00:00.000000+0000,9,82,0,0,0,17,63,43
Meteorological_Prevision_Data,2023-11-10 14:10:00.000000+0000,9,81,0,0,0,16,70,41
Meteorological_Prevision_Data,2023-11-10 14:20:00.000000+0000,9,80,0,0,0,15,78,39
Meteorological_Prevision_Data,2023-11-10 14:30:00.000000+0000,9,75,0,0,0,20,76,47
Meteorological_Prevision_Data,2023-11-10 14:40:00.000000+0000,8.67,74,0,0,0,20,65,42
Meteorological_Prevision_Data,2023-11-10 14:50:00.000000+0000,8.33,74,0,0,0,20,54,38
Meteorological_Prevision_Data,2023-11-10 15:00:00.000000+0000,8,74,0,0,0,21,44,34
Meteorological_Prevision_Data,2023-11-10 15:10:00.000000+0000,8,72,0,9,0,15,46,30
Meteorological_Prevision_Data,2023-11-10 15:20:00.000000+0000,8,71,0,18,0,10,48,26
Meteorological_Prevision_Data,2023-11-10 15:30:00.000000+0000,8,70,0,28,0,5,50,22
Meteorological_Prevision_Data,2023-11-10 15:40:00.000000+0000,8,65,0,18,0,5,38,18
Meteorological_Prevision_Data,2023-11-10 15:50:00.000000+0000,8,61,0,9,0,5,26,14
Meteorological_Prevision_Data,2023-11-10 16:00:00.000000+0000,8,57,0,0,0,5,15,10
Meteorological_Prevision_Data,2023-11-10 16:10:00.000000+0000,8,55,0,0,0,3,10,6
Meteorological_Prevision_Data,2023-11-10 16:20:00.000000+0000,8,54,0,0,0,1,5,3
Meteorological_Prevision_Data,2023-11-10 16:30:00.000000+0000,9,39,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 16:40:00.000000+0000,9,46,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 16:50:00.000000+0000,9,53,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 17:00:00.000000+0000,9,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 17:10:00.000000+0000,9,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 17:20:00.000000+0000,9,62,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 17:30:00.000000+0000,9,63,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 17:40:00.000000+0000,9,59,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 17:50:00.000000+0000,9,55,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 18:00:00.000000+0000,9,52,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 18:10:00.000000+0000,9,56,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 18:20:00.000000+0000,9,61,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 18:30:00.000000+0000,9,64,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 18:40:00.000000+0000,9,59,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 18:50:00.000000+0000,9,54,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 19:00:00.000000+0000,9,50,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 19:10:00.000000+0000,9,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 19:20:00.000000+0000,9,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 19:30:00.000000+0000,9,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 19:40:00.000000+0000,9,43,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 19:50:00.000000+0000,9,37,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 20:00:00.000000+0000,9,32,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 20:10:00.000000+0000,9,27,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 20:20:00.000000+0000,9,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 20:30:00.000000+0000,9,51,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 20:40:00.000000+0000,9,49,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 20:50:00.000000+0000,9,48,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 21:00:00.000000+0000,9,47,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 21:10:00.000000+0000,9,47,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 21:20:00.000000+0000,9,47,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 21:30:00.000000+0000,9,47,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 21:40:00.000000+0000,9,44,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 21:50:00.000000+0000,9,41,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 22:00:00.000000+0000,9,39,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 22:10:00.000000+0000,9,35,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 22:20:00.000000+0000,9,31,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 22:30:00.000000+0000,9,27,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 22:40:00.000000+0000,9,24,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 22:50:00.000000+0000,9,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 23:00:00.000000+0000,9,20,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 23:10:00.000000+0000,8.67,20,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 23:20:00.000000+0000,8.33,21,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 23:30:00.000000+0000,8,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 23:40:00.000000+0000,8,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-10 23:50:00.000000+0000,8,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 00:00:00.000000+0000,8,22,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 00:10:00.000000+0000,7.67,20,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 00:20:00.000000+0000,7.33,19,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 00:30:00.000000+0000,7,18,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 00:40:00.000000+0000,7,16,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 00:50:00.000000+0000,7,14,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 01:00:00.000000+0000,7,13,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 01:10:00.000000+0000,6.67,11,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 01:20:00.000000+0000,6.33,10,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 01:30:00.000000+0000,6,9,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 01:40:00.000000+0000,6,8,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 01:50:00.000000+0000,6,8,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 02:00:00.000000+0000,6,8,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 02:10:00.000000+0000,6,7,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 02:20:00.000000+0000,6,6,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 02:30:00.000000+0000,6,6,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 02:40:00.000000+0000,6,6,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 02:50:00.000000+0000,6,6,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 03:00:00.000000+0000,6,6,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 03:10:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 03:20:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 03:30:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 03:40:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 03:50:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 04:00:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 04:10:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 04:20:00.000000+0000,6,5,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 04:30:00.000000+0000,6,3,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 04:40:00.000000+0000,6,6,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 04:50:00.000000+0000,6,10,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 05:00:00.000000+0000,6,14,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 05:10:00.000000+0000,6,14,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 05:20:00.000000+0000,6,14,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 05:30:00.000000+0000,6,14,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 05:40:00.000000+0000,6,12,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 05:50:00.000000+0000,6,10,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 06:00:00.000000+0000,6,9,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 06:10:00.000000+0000,6,9,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 06:20:00.000000+0000,6,9,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 06:30:00.000000+0000,6,0,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 06:40:00.000000+0000,5.67,4,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 06:50:00.000000+0000,5.33,9,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 07:00:00.000000+0000,5,14,0,0,0,0,0,0
Meteorological_Prevision_Data,2023-11-11 07:10:00.000000+0000,5.33,9,35,38,37,7,7,7
Meteorological_Prevision_Data,2023-11-11 07:20:00.000000+0000,5.67,5,71,76,75,14,14,14
Meteorological_Prevision_Data,2023-11-11 07:30:00.000000+0000,6,1,107,114,113,21,22,22
Meteorological_Prevision_Data,2023-11-11 07:40:00.000000+0000,6,0,218,222,222,39,40,40
Meteorological_Prevision_Data,2023-11-11 07:50:00.000000+0000,6,0,329,331,331,57,58,58
Meteorological_Prevision_Data,2023-11-11 08:00:00.000000+0000,6,0,440,440,440,76,76,76
Meteorological_Prevision_Data,2023-11-11 08:10:00.000000+0000,6,2,316,486,437,81,96,92
Meteorological_Prevision_Data,2023-11-11 08:20:00.000000+0000,6,5,193,532,434,86,116,108
Meteorological_Prevision_Data,2023-11-11 08:30:00.000000+0000,6,0,579,579,579,137,137,137
Meteorological_Prevision_Data,2023-11-11 08:40:00.000000+0000,6.33,0,607,607,607,156,156,156
Meteorological_Prevision_Data,2023-11-11 08:50:00.000000+0000,6.67,0,635,635,635,175,175,175
Meteorological_Prevision_Data,2023-11-11 09:00:00.000000+0000,7,0,664,664,664,195,195,195
Meteorological_Prevision_Data,2023-11-11 09:10:00.000000+0000,7.33,0,619,683,683,205,212,212
Meteorological_Prevision_Data,2023-11-11 09:20:00.000000+0000,7.67,0,574,702,702,215,230,230
Meteorological_Prevision_Data,2023-11-11 09:30:00.000000+0000,8,0,529,721,721,225,248,248
Meteorological_Prevision_Data,2023-11-11 09:40:00.000000+0000,8,3,408,734,662,219,263,254
Meteorological_Prevision_Data,2023-11-11 09:50:00.000000+0000,8,6,287,747,603,214,278,260
Meteorological_Prevision_Data,2023-11-11 10:00:00.000000+0000,8,9,166,760,544,209,293,266
Meteorological_Prevision_Data,2023-11-11 10:10:00.000000+0000,8.33,8,171,769,581,216,304,280
Meteorological_Prevision_Data,2023-11-11 10:20:00.000000+0000,8.67,7,176,778,619,223,316,295
Meteorological_Prevision_Data,2023-11-11 10:30:00.000000+0000,9,0,789,789,789,328,328,328
Meteorological_Prevision_Data,2023-11-11 10:40:00.000000+0000,9.33,0,794,794,794,336,336,336
Meteorological_Prevision_Data,2023-11-11 10:50:00.000000+0000,9.67,0,799,799,799,344,344,344
Meteorological_Prevision_Data,2023-11-11 11:00:00.000000+0000,10,0,805,805,805,352,352,352
